LeadID,FirstName,LastName,EmailAddress,PhoneNumber,CompanyName,JobTitle,Industry,LeadStatus,LeadSource,Country,State_Province,PostalCode,AnnualRevenue,NumberOfEmployees,CompanySize,LeadRating,LeadScore,CampaignID,ProductInterest,CreatedDate,ConvertedDate,LastActivityDate,Description,Website,Region
NA-LEAD-000480,Michael,Taylor,MICHAEL.TAYLOR@digitalfirst.io,(507) 616-1372,DigitalFirst,Manager,Manufacturing,Disqualified,Email Marketing,US,WA,,,4921.0,11-50,,,TECH-SUMMIT-2024,Analytics,2024-02-17,,2024-03-03,,,North America
NA-LEAD-000481,Richard,Johnson,richard.johnson@innovatelab.com,(791) 907-9946,InnovateLab,CTO,Health Care,Converted,REFERRAL,CA,CA,15339.0,28297209.0,,Small,warm,17.0,Q4-2024-WEBINAR,Analytics Platform,2022-04-11,2022-08-30,2022-06-25,,www.innovatelab.com,North America
NA-LEAD-000482,John,Davis,JOHN.DAVIS@smartsolutions.net,+1-864-782-2701,SmartSolutions,Manager,Finance,Disqualified,LinkedIn,US,TX,99449.0,27474409.0,,Enterprise,warm,93.0,Q42024WEB,Integration Tools,2024-04-11,,2024-05-11,,,North America
NA-LEAD-000483,William,Miller,william.miller@innovatelab.io,,InnovateLab,Director,technology,Converted,Partner,CA,WA,10190.0,27315661.0,2082.0,51-200,Cold,74.0,Q4-2024-WEBINAR,Integration Tools,2023-08-23,2024-01-22,,,www.innovatelab.com,North America
NA-LEAD-000484,Nancy,Smith,nancy.smith@datainc.com,+1-309-549-4380,DataInc,,Healthcare,Converted,Cold Call,United States,,63887.0,34920503.0,3642.0,1 to 10,HOT,18.0,HOLIDAY-PROMO-2024,,2024-03-19,2024-04-17,2024-06-12,Lead from REFERRAL,,North America
NA-LEAD-000485,Jennifer,Jones,jennifer.jones@futuretech.com,(408) 623-2809,FutureTech,CTO,Healthcare,Converted,Trade Show,CA,TX,11804.0,35640341.0,,Large,,28.0,EMAIL-NURTURE-SERIES,Integration Tools,2022-04-11,2022-05-22,2022-05-16,Lead from Partner,,North America
NA-LEAD-000486,Jennifer,Brown,jennifer.brown@globalenterprises.net,7344602619,GlobalEnterprises,CTO,,Converted,,CA,WA,18253.0,7288644.0,2326.0,1000+,HOT,85.0,,Security Suite,2022-10-01,2023-02-03,2022-12-07,,www.globalenterprises.com,North America
NA-LEAD-000487,Sarah,Taylor,sarah.taylor@example.co,8004047585,,Dir,Retail & Consumer,New,web form,Mexico,CA,91870.0,16533891.0,2763.0,Small,W,68.0,TECH-SUMMIT-2024,cloud suite,2024-05-09,,2024-07-19,,,North America
NA-LEAD-000488,Jane,Johnson,jane.johnson@cloudsystems.com,,CloudSystems,manager,Finance,New,Cold Call,Canada,WA,58611.0,,4822.0,Medium,Warm,82.0,,cloud suite,2023-04-19,,2023-04-30,Lead from LinkedIn,www.cloudsystems.com,North America
NA-LEAD-000489,Jane,Jones,jane.jones@example.com,(421) 621-6418,,Director,Financial Services,Converted,,Canada,IL,65981.0,24051131.0,4567.0,51-200,Hot,80.0,,Cloud Suite,2023-05-09,2023-09-25,2023-06-02,,,North America
NA-LEAD-000490,Michael,Brown,michael.brown@techcorp.co,+1-320-943-4345,TechCorp,Head of IT,,Converted,Trade Show,MX,TX,30849.0,611557.0,297.0,Enterprise,Cold,53.0,Q4-2024-WEBINAR,Analytics Platform,2023-01-03,2023-02-06,2023-01-30,,www.techcorp.com,North America
NA-LEAD-000491,James,Brown,james.brown@cloudsystems.net,(825) 655-5574,CloudSystems,Head of IT,Manufacturing,Converted,web form,Canada,WA,12625.0,19932965.0,4396.0,Large,Warm,14.0,Q42024WEB,Security Suite,2023-06-30,,2023-07-29,Lead from None,www.cloudsystems.com,North America
NA-LEAD-000492,Jane,Rodriguez,jane.rodriguez@globalenterprises.net,+1-821-756-2215,GlobalEnterprises,CEO,Health Care,Qualified,,United States,NY,22260.0,22385233.0,1470.0,1-10,H,26.0,HOLIDAY-PROMO-2024,Integration Tools,2024-03-19,,2024-03-30,Lead from web form,www.globalenterprises.com,North America
NA-LEAD-000493,James,Taylor,JAMES.TAYLOR@example.io,9982271396,,Manager,Financial Services,Converted,Email Marketing,US,,93498.0,5645380.0,3948.0,11-50,W,68.0,q4-2024-webinar,Analytics,2022-06-14,,,Lead from web form,,North America
NA-LEAD-000494,John,Taylor,john.taylor@cloudsystems.io,(351) 814-9847,CloudSystems,,Manufacturing,Converted,Paid Ads,,,,19492931.0,357.0,Small,H,64.0,EMAIL-NURTURE-SERIES,cloud suite,2023-12-25,2024-05-03,,Lead from Web Form,www.cloudsystems.com,North America
NA-LEAD-000495,Emily,Miller,emily.miller@smartsolutions.com,+1-475-723-4733,SmartSolutions,Head of IT,Education,Converted,REFERRAL,USA,NY,32313.0,25287669.0,4536.0,1-10,W,,HOLIDAY-PROMO-2024,Integration Tools,2023-12-01,2024-02-10,2024-02-17,Lead from web form,www.smartsolutions.com,North America
NA-LEAD-000496,John,Martinez,john.martinez@example.io,+1-769-741-1081,,CTO,,Converted,Trade Show,US,IL,75332.0,16811136.0,3107.0,201-1000,C,51.0,TECH-SUMMIT-2024,Integration Tools,2023-01-14,,,,,North America
NA-LEAD-000497,Nancy,Miller,nancy.miller@digitalfirst.co,+1-939-942-9656,DigitalFirst,VP Marketing,Retail,Disqualified,Referral,CA,,70550.0,26284811.0,3203.0,51-200,,47.0,Q42024WEB,Cloud,2022-12-16,,2022-12-21,,www.digitalfirst.com,North America
NA-LEAD-000498,Nancy,Anderson,nancy.anderson@smartsolutions.com,(515) 621-5584,SmartSolutions,CTO,Health Care,Qualified,web form,,IL,12948.0,49141820.0,1987.0,Enterprise,C,35.0,TECH-SUMMIT-2024,Security Suite,2023-11-28,,2024-02-25,,www.smartsolutions.com,North America
NA-LEAD-000499,John,Jones,john.jones@techcorp.net,+1-522-925-3001,TechCorp,VP Marketing,technology,Converted,LinkedIn,US,,,,4320.0,Large,Warm,77.0,HOLIDAY-PROMO-2024,Integration Tools,2023-08-20,2023-10-13,2023-11-08,Lead from Paid Ads,,North America
NA-LEAD-000500,James,Anderson,james.anderson@smartsolutions.co,(598) 297-8564,SmartSolutions,manager,Tech,Converted,,,CA,,1883032.0,250.0,,Warm,53.0,Q4-2024-WEBINAR,Security Suite,2023-04-08,2023-04-17,2023-06-14,Lead from LinkedIn,www.smartsolutions.com,North America
NA-LEAD-000501,Sarah,Davis,sarah.davis@globalenterprises.net,5543371949,GlobalEnterprises,Director,Manufacturing,Contacted,web form,United States,,,38689489.0,4427.0,1000+,HOT,67.0,EMAIL-NURTURE-SERIES,Analytics,2023-06-25,,2023-09-08,,www.globalenterprises.com,North America
NA-LEAD-000502,Emily,Williams,EMILY.WILLIAMS@cloudsystems.co,+1-237-912-5816,CloudSystems,VP Sales,Health Care,Qualified,,MX,WA,,1526345.0,2774.0,201-1000,W,54.0,EMAIL-NURTURE-SERIES,Cloud Suite,2023-03-18,,2023-03-30,,,North America
NA-LEAD-000503,Richard,Smith,richard.smith@techcorp.com,5953578465,TechCorp,Director,Education,New,LinkedIn,United States,TX,43295.0,23977021.0,,Medium,C,55.0,,Analytics Platform,2023-01-31,,2023-04-03,Lead from None,www.techcorp.com,North America
NA-LEAD-000504,Michael,Martinez,michael.martinez@innovatelab.com,,InnovateLab,CEO,Education,Converted,Trade Show,Canada,FL,82127.0,35574279.0,387.0,201-1000,HOT,78.0,q4-2024-webinar,Analytics Platform,2023-06-25,2023-07-25,,Lead from Paid Ads,www.innovatelab.com,North America
NA-LEAD-000505,John,Martinez,john.martinez@techcorp.com,(461) 796-3713,TechCorp,VP Marketing,TECH,Contacted,web form,MX,,59265.0,44175169.0,4537.0,1 to 10,W,,,Cloud,2024-11-05,,,Lead from web form,www.techcorp.com,North America
NA-LEAD-000506,Lisa,Brown,lisa.brown@cloudsystems.net,,CloudSystems,Director,Healthcare,Disqualified,LinkedIn,CA,,,27226219.0,458.0,Medium,Hot,60.0,HOLIDAY-PROMO-2024,,2023-11-08,2023-12-11,2024-01-05,Lead from Web Form,www.cloudsystems.com,North America
NA-LEAD-000507,Michael,Taylor,michael.taylor@innovatelab.io,,InnovateLab,manager,Healthcare,Nurturing,REFERRAL,,,,19205989.0,2833.0,Medium,Warm,88.0,,,2023-09-26,,2023-12-05,Lead from Cold Call,www.innovatelab.com,North America
NA-LEAD-000508,Richard,Garcia,richard.garcia@example.io,+1-421-215-8895,,VP Marketing,Financial Services,Disqualified,REFERRAL,US,,79272.0,22705787.0,994.0,1000+,HOT,51.0,,Security Suite,2022-10-28,,2022-12-06,Lead from Trade Show,,North America
NA-LEAD-000509,William,Smith,william.smith@techcorp.co,(256) 319-7343,TechCorp,manager,Retail,Nurturing,Referral,United States,WA,90201.0,1810291.0,,11-50,H,78.0,q4-2024-webinar,Cloud,2022-12-03,2023-01-15,,Lead from Referral,www.techcorp.com,North America
NA-LEAD-000510,Sarah,Smith,SARAH.SMITH@globalenterprises.net,(852) 486-5425,GlobalEnterprises,Manager,Finance,Nurturing,Paid Ads,,IL,31274.0,,1154.0,Medium,H,76.0,HOLIDAY-PROMO-2024,Analytics,2024-04-15,,,Lead from Paid Ads,www.globalenterprises.com,North America
NA-LEAD-000511,Karen,Davis,KAREN.DAVIS@futuretech.io,+1-407-664-4802,FutureTech,Director,Healthcare,Contacted,Email Marketing,Mexico,WA,36557.0,27031612.0,4472.0,11-50,W,,Q42024WEB,Security Suite,2022-04-08,,2022-04-18,Lead from Web Form,www.futuretech.com,North America
NA-LEAD-000512,Emily,Miller,emily.miller@innovatelab.io,+1-658-276-9932,InnovateLab,CTO,Manufacturing,Converted,Trade Show,USA,WA,85865.0,9552359.0,2418.0,Enterprise,Hot,12.0,EMAIL-NURTURE-SERIES,Cloud,2024-11-17,,2024-11-23,,,North America
NA-LEAD-000513,David,Johnson,david.johnson@futuretech.net,+1-365-854-2511,FutureTech,,Retail & Consumer,Qualified,,US,CA,44222.0,28276846.0,4483.0,Small,W,87.0,,cloud suite,2024-08-21,,2024-10-14,Lead from LinkedIn,www.futuretech.com,North America
NA-LEAD-000514,Robert,Brown,robert.brown@datainc.co,+1-919-802-9922,DataInc,VP Marketing,Tech,Converted,REFERRAL,United States,FL,18007.0,33417162.0,3328.0,Enterprise,Cold,1.0,TECH-SUMMIT-2024,Cloud Suite,2024-11-21,2025-02-11,2024-12-09,,www.datainc.com,North America
NA-LEAD-000515,Michael,Brown,michael.brown@smartsolutions.com,(658) 307-5340,SmartSolutions,VP Marketing,Retail & Consumer,Contacted,Cold Call,United States,IL,32834.0,,2691.0,,H,96.0,,Cloud Suite,2023-11-03,,2024-01-10,Lead from Trade Show,,North America
NA-LEAD-000516,Lisa,Martinez,lisa.martinez@example.io,,,CEO,,New,,MX,WA,42869.0,19686903.0,2452.0,,,78.0,,Analytics Platform,2023-08-15,,2023-09-20,Lead from REFERRAL,,North America
NA-LEAD-000517,Robert,Rodriguez,robert.rodriguez@globalenterprises.co,(752) 987-4059,GlobalEnterprises,Manager,Retail & Consumer,new,Paid Ads,CA,FL,90481.0,,3789.0,Large,C,69.0,HOLIDAY-PROMO-2024,,2022-03-15,,2022-04-03,Lead from Cold Call,www.globalenterprises.com,North America
NA-LEAD-000518,Lisa,Brown,,8988404890,GlobalEnterprises,Head of IT,Technology,Converted,Trade Show,USA,WA,57232.0,26282820.0,2728.0,1 to 10,W,3.0,q4-2024-webinar,Analytics Platform,2022-03-20,,,Lead from Cold Call,www.globalenterprises.com,North America
NA-LEAD-000519,Sarah,Garcia,sarah.garcia@digitalfirst.io,3908535040,DigitalFirst,VP Sales,,Converted,,CA,,39123.0,13157224.0,4700.0,11-50,,33.0,Q4-2024-WEBINAR,Analytics,2023-05-30,2023-09-25,,Lead from Paid Ads,,North America
NA-LEAD-000520,Sarah,Miller,sarah.miller@cloudsystems.io,,CloudSystems,manager,Financial Services,Nurturing,,MX,NY,94649.0,17739521.0,4586.0,Small,Hot,96.0,EMAIL-NURTURE-SERIES,Cloud,2022-12-18,,2023-01-15,,www.cloudsystems.com,North America
NA-LEAD-000521,Lisa,Johnson,lisa.johnson@example.net,7954415409,,Manager,Financial Services,Contacted,Email Marketing,Canada,FL,52630.0,7315721.0,2695.0,201-1000,Warm,22.0,TECH-SUMMIT-2024,Integration Tools,2022-06-02,,2022-08-01,Lead from None,,North America
NA-LEAD-000522,Jane,Brown,jane.brown@futuretech.com,2892366797,FutureTech,VP Sales,Finance,New,Partner,,CA,78645.0,4136083.0,1088.0,Large,Hot,16.0,HOLIDAY-PROMO-2024,Analytics,2024-07-05,2024-08-14,2024-07-22,Lead from None,www.futuretech.com,North America
NA-LEAD-000523,Richard,Miller,richard.miller@futuretech.io,+1-923-545-9359,FutureTech,Head of IT,technology,,REFERRAL,CA,IL,87112.0,24508148.0,2609.0,,warm,,HOLIDAY-PROMO-2024,Cloud,2022-04-30,,2022-05-15,Lead from Partner,www.futuretech.com,North America
NA-LEAD-000524,John,Williams,JOHN.WILLIAMS@techcorp.net,+1-858-318-6340,TechCorp,Head of IT,Financial Services,Converted,LinkedIn,USA,NY,14428.0,42607952.0,4561.0,51-200,Warm,36.0,Q42024WEB,,2022-03-22,2022-06-26,2022-06-09,Lead from Paid Ads,,North America
NA-LEAD-000525,Karen,Taylor,karen.taylor@innovatelab.com,9569203747,InnovateLab,Head of IT,Manufacturing,new,LinkedIn,United States,IL,32658.0,7204224.0,1569.0,11-50,Cold,18.0,Q42024WEB,Cloud Suite,2024-05-16,,2024-08-03,,www.innovatelab.com,North America
NA-LEAD-000526,John,Johnson,john.johnson@example.com,6137312426,,,Healthcare,new,Cold Call,Mexico,FL,44123.0,24473093.0,2186.0,Large,Cold,73.0,Q4-2024-WEBINAR,Analytics,2023-05-17,,,,,North America
NA-LEAD-000527,Karen,Anderson,karen.anderson@globalenterprises.net,,GlobalEnterprises,,Healthcare,Nurturing,Referral,,WA,68051.0,48975617.0,4634.0,1 to 10,Cold,3.0,TECH-SUMMIT-2024,Security Suite,2024-02-23,,,Lead from web form,www.globalenterprises.com,North America
NA-LEAD-000528,Emily,Taylor,emily.taylor@futuretech.io,(442) 370-6326,FutureTech,Head of IT,technology,,LinkedIn,,TX,50378.0,8297787.0,3803.0,Large,HOT,,EMAIL-NURTURE-SERIES,Cloud,2022-12-17,,2022-12-19,Lead from Trade Show,www.futuretech.com,North America
NA-LEAD-000529,Lisa,Davis,lisa.davis@datainc.com,8106799634,DataInc,,technology,new,Referral,Canada,FL,52844.0,,4261.0,201-1000,Cold,,Q42024WEB,Analytics Platform,2023-01-05,2023-02-11,,Lead from Web Form,www.datainc.com,North America
NA-LEAD-000530,Michael,Smith,michael.smith@techcorp.co,+1-957-939-7098,TechCorp,manager,Education,new,Cold Call,Canada,WA,17979.0,2813734.0,2288.0,1000+,HOT,82.0,Q4-2024-WEBINAR,Analytics,2023-06-28,,,,www.techcorp.com,North America
NA-LEAD-000531,Michael,Brown,michael.brown@datainc.io,+1-403-689-5541,DataInc,manager,Retail,Qualified,Web Form,Canada,CA,71616.0,,4104.0,11-50,Warm,,Q4-2024-WEBINAR,Security Suite,2022-02-16,,2022-03-02,,,North America
NA-LEAD-000532,William,Taylor,william.taylor@globalenterprises.com,(307) 332-3960,GlobalEnterprises,Manager,Financial Services,Qualified,web form,USA,FL,,49933677.0,3595.0,201-1000,HOT,95.0,q4-2024-webinar,Integration Tools,2024-04-19,,,Lead from Partner,www.globalenterprises.com,North America
NA-LEAD-000533,Emily,Rodriguez,emily.rodriguez@techcorp.io,+1-223-771-7468,TechCorp,manager,Healthcare,Disqualified,Email Marketing,USA,IL,27646.0,19340981.0,150.0,,HOT,46.0,TECH-SUMMIT-2024,,2023-01-02,,2023-01-10,Lead from REFERRAL,,North America
NA-LEAD-000534,Emily,Taylor,emily.taylor@smartsolutions.co,+1-634-567-6351,SmartSolutions,manager,Education,new,Partner,CA,,37788.0,17505171.0,1289.0,1-10,Cold,6.0,EMAIL-NURTURE-SERIES,Analytics Platform,2022-09-20,,2022-10-10,Lead from None,www.smartsolutions.com,North America
NA-LEAD-000535,John,Williams,john@invalid,+1-329-488-9700,TechCorp,Director,Education,Contacted,Email Marketing,CA,,99712.0,608515.0,2348.0,1-10,HOT,,Q4-2024-WEBINAR,Analytics,2024-06-26,,2024-08-16,Lead from web form,www.techcorp.com,North America
NA-LEAD-000536,William,Davis,william.davis@smartsolutions.io,(376) 452-5116,SmartSolutions,,Financial Services,Disqualified,Cold Call,CA,FL,24491.0,,,11-50,C,,HOLIDAY-PROMO-2024,Cloud Suite,2024-05-16,,2024-07-07,Lead from Referral,www.smartsolutions.com,North America
NA-LEAD-000537,David,Johnson,david.johnson@globalenterprises.io,+1-231-937-2772,GlobalEnterprises,Head of IT,technology,New,Web Form,,CA,15564.0,6922719.0,3794.0,201-1000,,,Q4-2024-WEBINAR,Cloud,2022-11-28,,2023-02-03,Lead from Paid Ads,www.globalenterprises.com,North America
NA-LEAD-000538,Richard,Miller,richard.miller@cloudsystems.io,8104599129,CloudSystems,Manager,Retail,New,Referral,,CA,97955.0,13546308.0,1292.0,Large,warm,50.0,EMAIL-NURTURE-SERIES,Security Suite,2022-08-22,2022-09-19,,Lead from None,,North America
NA-LEAD-000539,Michael,Taylor,michael.taylor@globalenterprises.io,+1-269-319-1828,GlobalEnterprises,,Retail & Consumer,Converted,Paid Ads,,CA,14895.0,,4806.0,201-1000,C,70.0,Q4-2024-WEBINAR,Cloud,2022-02-08,2022-05-23,2022-03-20,,www.globalenterprises.com,North America
NA-LEAD-000540,Jane,Garcia,jane.garcia@cloudsystems.co,(820) 741-9074,CloudSystems,CEO,,Converted,Referral,Canada,FL,99804.0,,4949.0,Enterprise,warm,,EMAIL-NURTURE-SERIES,Analytics Platform,2022-03-28,2022-04-07,,Lead from Web Form,www.cloudsystems.com,North America
NA-LEAD-000541,Lisa,Jones,lisa.jones@innovatelab.io,,InnovateLab,Dir,Finance,Converted,Web Form,United States,WA,44617.0,29009626.0,1153.0,1-10,HOT,65.0,EMAIL-NURTURE-SERIES,Security Suite,2023-04-23,,,Lead from Cold Call,www.innovatelab.com,North America
NA-LEAD-000542,William,Smith,william.smith@digitalfirst.co,,DigitalFirst,Director,Finance,Contacted,Web Form,,IL,47980.0,34205899.0,,11-50,C,33.0,TECH-SUMMIT-2024,Security Suite,2022-07-14,,,,www.digitalfirst.com,North America
NA-LEAD-000543,Sarah,Rodriguez,SARAH.RODRIGUEZ@example.net,+1-753-247-7861,,,Education,new,Paid Ads,United States,,34761.0,5812845.0,3313.0,11-50,Warm,65.0,EMAIL-NURTURE-SERIES,Cloud,2023-04-23,,2023-07-08,Lead from None,,North America
NA-LEAD-000544,Robert,Williams,,+1-563-434-2931,GlobalEnterprises,CTO,TECH,new,Referral,MX,CA,15769.0,37133892.0,1460.0,Large,warm,88.0,,Integration Tools,2024-03-14,,2024-05-01,Lead from Paid Ads,www.globalenterprises.com,North America
NA-LEAD-000545,Karen,Anderson,karen.anderson@futuretech.co,+1-471-826-8033,FutureTech,Manager,Manufacturing,Converted,Paid Ads,,NY,68188.0,,847.0,Medium,Cold,,TECH-SUMMIT-2024,Integration Tools,2023-01-08,,2023-03-01,,www.futuretech.com,North America
NA-LEAD-000546,John,Rodriguez,john.rodriguez@innovatelab.io,+1-970-739-8293,InnovateLab,Dir,Retail & Consumer,Nurturing,Referral,MX,CA,18311.0,,,11-50,HOT,96.0,,Security Suite,2023-06-29,,2023-07-25,Lead from Referral,,North America
NA-LEAD-000547,Jennifer,Taylor,jennifer.taylor@futuretech.com,9172223712,FutureTech,Head of IT,Manufacturing,Converted,Trade Show,,TX,90777.0,,268.0,201-1000,warm,100.0,,,2022-01-01,2022-01-13,2022-01-09,Lead from Paid Ads,www.futuretech.com,North America
NA-LEAD-000548,Nancy,Johnson,nancy.johnson@example.co,(299) 478-2304,,,Manufacturing,New,Partner,,,39684.0,41878456.0,3241.0,1 to 10,H,69.0,EMAIL-NURTURE-SERIES,Integration Tools,2022-09-17,,2022-11-30,Lead from web form,,North America
NA-LEAD-000549,Robert,Davis,robert.davis@digitalfirst.io,2503133033,DigitalFirst,Dir,Healthcare,Disqualified,web form,US,CA,72620.0,16635389.0,3135.0,1-10,,,EMAIL-NURTURE-SERIES,Analytics Platform,2024-11-03,,2024-11-10,,www.digitalfirst.com,North America
NA-LEAD-000550,Richard,Rodriguez,richard.rodriguez@futuretech.io,(588) 697-1125,FutureTech,Manager,Technology,Nurturing,web form,CA,,,39047561.0,394.0,1000+,H,87.0,Q42024WEB,Cloud,2023-03-01,,2023-05-11,Lead from Partner,www.futuretech.com,North America
NA-LEAD-000551,John,Garcia,john.garcia@futuretech.co,(229) 784-8382,FutureTech,CTO,TECH,Converted,Email Marketing,Canada,TX,89771.0,,3037.0,1000+,H,100.0,HOLIDAY-PROMO-2024,Security Suite,2023-06-21,2023-09-09,2023-08-03,Lead from Web Form,,North America
NA-LEAD-000552,William,Garcia,william.garcia@smartsolutions.net,+1-385-980-8404,SmartSolutions,VP Marketing,Finance,New,REFERRAL,,NY,51419.0,26282088.0,,11-50,Cold,12.0,Q4-2024-WEBINAR,Analytics,2023-04-14,,2023-06-17,Lead from Trade Show,www.smartsolutions.com,North America
NA-LEAD-000553,Robert,Anderson,,(728) 605-8883,FutureTech,,Health Care,Converted,Cold Call,Canada,,,24149462.0,121.0,1000+,W,,q4-2024-webinar,,2022-05-03,2022-09-18,2022-05-24,Lead from Partner,,North America
NA-LEAD-000554,Nancy,Johnson,nancy.johnson@cloudsystems.co,(672) 767-6740,CloudSystems,VP Sales,Education,Converted,Trade Show,,TX,26175.0,46721609.0,4134.0,Small,warm,96.0,TECH-SUMMIT-2024,Cloud Suite,2022-04-20,2022-08-21,,Lead from Trade Show,www.cloudsystems.com,North America
NA-LEAD-000555,Sarah,Jones,sarah.jones@globalenterprises.net,6584929802,GlobalEnterprises,Dir,TECH,Nurturing,Paid Ads,United States,FL,62185.0,16400488.0,1372.0,Large,Cold,,Q42024WEB,,2023-11-25,,2023-12-04,Lead from Email Marketing,www.globalenterprises.com,North America
NA-LEAD-000556,William,Rodriguez,WILLIAM.RODRIGUEZ@techcorp.net,4355329934,TechCorp,manager,Healthcare,,Trade Show,Canada,NY,50053.0,,860.0,Enterprise,Warm,50.0,EMAIL-NURTURE-SERIES,cloud suite,2022-05-18,,2022-07-22,Lead from Partner,www.techcorp.com,North America
NA-LEAD-000557,Michael,Jones,michael.jones@digitalfirst.net,,DigitalFirst,Director,Finance,Converted,web form,Canada,FL,82413.0,,2635.0,201-1000,Warm,,EMAIL-NURTURE-SERIES,Cloud,2023-06-05,,2023-07-24,Lead from web form,www.digitalfirst.com,North America
NA-LEAD-000558,Lisa,Rodriguez,lisa.rodriguez@example.net,+1-660-897-3253,,CTO,Tech,New,LinkedIn,USA,,,40245687.0,3133.0,1000+,Cold,26.0,Q42024WEB,Integration Tools,2022-11-14,,2022-12-04,Lead from LinkedIn,,North America
NA-LEAD-000559,Lisa,Johnson,lisa.johnson@cloudsystems.net,(727) 250-4474,CloudSystems,VP Sales,Healthcare,new,Referral,USA,,,11892983.0,143.0,11-50,C,55.0,EMAIL-NURTURE-SERIES,Analytics Platform,2022-08-19,2022-10-17,,,www.cloudsystems.com,North America
NA-LEAD-000560,Lisa,Anderson,lisa.anderson@example.co,+1-941-440-5740,,Head of IT,,Contacted,LinkedIn,United States,IL,16208.0,18646446.0,4518.0,1 to 10,Cold,,TECH-SUMMIT-2024,,2024-09-11,2024-09-17,2024-11-25,Lead from REFERRAL,,North America
NA-LEAD-000561,Richard,Johnson,RICHARD.JOHNSON@techcorp.net,4855377212,TechCorp,,Financial Services,Converted,Email Marketing,USA,WA,,44958380.0,2210.0,11-50,Warm,,q4-2024-webinar,,2022-01-08,2022-01-13,2022-02-15,Lead from Referral,www.techcorp.com,North America
NA-LEAD-000562,Emily,Jones,emily.jones@techcorp.io,(735) 829-1246,TechCorp,Head of IT,TECH,Contacted,,Canada,FL,36516.0,9550720.0,4658.0,,H,,,cloud suite,2024-07-04,,2024-09-09,,www.techcorp.com,North America
NA-LEAD-000563,Robert,Rodriguez,robert@invalid,6393846947,DataInc,,Financial Services,new,web form,,FL,,8589553.0,,11-50,Cold,89.0,Q42024WEB,Analytics,2024-08-25,,2024-11-13,Lead from None,www.datainc.com,North America
NA-LEAD-000564,Michael,Miller,michael.miller@techcorp.net,5695439363,TechCorp,Head of IT,Financial Services,New,Paid Ads,,FL,21824.0,9358992.0,3164.0,,Cold,12.0,,Security Suite,2023-09-12,,2023-11-28,Lead from Partner,www.techcorp.com,North America
NA-LEAD-000565,James,Jones,james.jones@cloudsystems.com,,CloudSystems,CTO,technology,Converted,Email Marketing,CA,TX,,45802160.0,3992.0,1-10,,64.0,HOLIDAY-PROMO-2024,Cloud Suite,2022-11-30,2023-02-24,2022-12-18,,www.cloudsystems.com,North America
NA-LEAD-000566,Jennifer,Smith,jennifer.smith@techcorp.co,4856813910,TechCorp,manager,Healthcare,Converted,,Mexico,WA,46699.0,,,Enterprise,C,,q4-2024-webinar,Cloud,2022-04-12,2022-07-09,2022-05-12,,www.techcorp.com,North America
NA-LEAD-000567,Jane,Miller,JANE.MILLER@example.com,(201) 825-3916,,,TECH,Converted,Referral,United States,NY,20599.0,3027261.0,1872.0,Large,Hot,17.0,HOLIDAY-PROMO-2024,Cloud Suite,2024-02-04,,,,,North America
NA-LEAD-000568,James,Martinez,james.martinez@smartsolutions.io,(500) 432-3307,SmartSolutions,Dir,Health Care,Converted,Paid Ads,MX,IL,37962.0,27757241.0,4885.0,1000+,warm,98.0,Q4-2024-WEBINAR,,2022-01-31,2022-07-30,2022-02-11,Lead from None,www.smartsolutions.com,North America
NA-LEAD-000569,Jennifer,Brown,,(357) 560-7607,DigitalFirst,CEO,,Converted,Cold Call,United States,FL,37962.0,48980219.0,2107.0,Enterprise,HOT,19.0,EMAIL-NURTURE-SERIES,Cloud Suite,2022-06-19,2022-07-08,2022-07-23,Lead from Partner,,North America
NA-LEAD-000570,James,Davis,james.davis@innovatelab.io,(433) 591-5881,InnovateLab,VP Marketing,Healthcare,Disqualified,,USA,NY,68394.0,18669037.0,3233.0,Small,W,45.0,Q4-2024-WEBINAR,Analytics,2023-03-25,,2023-04-14,,,North America
NA-LEAD-000571,Karen,Smith,karen.smith@techcorp.com,4393022365,TechCorp,Director,Finance,Converted,,MX,CA,12503.0,,3656.0,1 to 10,H,,q4-2024-webinar,Security Suite,2023-11-14,,,,www.techcorp.com,North America
NA-LEAD-000572,Sarah,Brown,sarah.brown@smartsolutions.net,,SmartSolutions,Dir,Education,Contacted,Web Form,USA,TX,16655.0,,1767.0,51-200,,83.0,q4-2024-webinar,Cloud,2023-07-03,,2023-09-20,Lead from Paid Ads,,North America
NA-LEAD-000573,Karen,Davis,karen.davis@datainc.io,,DataInc,Director,Technology,Qualified,Web Form,MX,NY,91532.0,20505285.0,109.0,201-1000,Warm,,TECH-SUMMIT-2024,Security Suite,2024-06-26,,2024-07-23,Lead from None,www.datainc.com,North America
NA-LEAD-000574,Richard,Jones,richard.jones@datainc.net,(978) 968-4991,DataInc,Head of IT,,Contacted,web form,Mexico,TX,,2331884.0,,Large,Hot,50.0,,,2022-05-28,,2022-08-06,,www.datainc.com,North America
NA-LEAD-000575,Nancy,Davis,nancy.davis@globalenterprises.net,,GlobalEnterprises,CEO,Retail & Consumer,Converted,Trade Show,CA,IL,59147.0,1476483.0,,Large,W,20.0,TECH-SUMMIT-2024,Analytics,2023-06-23,2023-08-24,,,www.globalenterprises.com,North America
