Lead_ID,First_Name,Last_Name,Email_Address,Phone,Company,Job_Title,Industry_Sector,Status,Source,Country_Code,State,Zip_Code,Annual_Revenue_USD,Employee_Count,Size,Rating,Score,Campaign_Code,Product_Interest,Date_Created,Date_Converted,Last_Activity,Notes,Web_Site,Region
LATAM-LEAD-000446,Carmen,Morales,,+54 9 57 5958-4170,InnovaColombia,,TECH,Nurturing,Web Form,Brazil,,25665.0,17786335.0,3687.0,1-10,Cold,,EMAIL-NUTRICION,Cloud Suite,2023-04-05,,2023-05-09,Lead from Referral,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000447,Carmen,Morales,carmen.morales@cloudchile.cl,+55 58 99914-8281,CloudChile,Jefe de TI,Technology,NEW,Email Marketing,Peru,,41031.0,37869166.0,576.0,1-10,C,75.0,T4-2024-WEBINAR,cloud suite,2023-04-04,,2023-06-13,,www.cloudchile.com.br,LATAM
LATAM-LEAD-000448,Maria,González,MARIA.GONZÁLEZ@innovacolombia.cl,+54 9 90 5849-6815,InnovaColombia,VP Ventas,TECH,Converted,Email Marketing,Peru,,71221.0,,3140.0,Small,Hot,50.0,PROMO-NAVIDAD-2024,cloud suite,2024-02-09,2024-06-21,,Lead from Website,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000449,José,Costa,josé.costa@cloudchile.com.co,+56 230224536,CloudChile,gerente,Tech,Converted,,Brazil,SP,38872.0,316611.0,567.0,1 to 10,B,0.0,,Cloud Suite,2024-07-10,2024-08-20,2024-07-16,,,LATAM
LATAM-LEAD-000450,José,González,josé.gonzález@futurotech.com,+57 942774345,FuturoTech,Gerente,Financial Services,Converted,Trade Show,PE,RJ,76390.0,,871.0,1 to 10,C,83.0,t4-2024-webinar,Cloud,2022-12-11,,2023-01-19,Lead from Advertisement,www.futurotech.com.br,LATAM
LATAM-LEAD-000451,Ana,Silva,ana.silva@example.com,+51 738225757,,VP Ventas,Finance,Contacted,Referral,PE,BA,16375.0,14885874.0,3989.0,,C,18.0,,Security Suite,2023-07-30,,2023-10-09,Lead from None,,LATAM
LATAM-LEAD-000452,Maria,Silva,MARIA.SILVA@futurotech.com,+54 9 60 4955-2435,FuturoTech,Gerente,Financial Services,Converted,Web Form,CO,BA,22402.0,15257168.0,3192.0,1000+,Hot,,EMAIL-NUTRICION,Security Suite,2022-02-04,2022-05-31,2022-03-27,Lead from Trade Show,www.futurotech.com.br,LATAM
LATAM-LEAD-000453,Carmen,Costa,CARMEN.COSTA@INNOVACOLOMBIA.CL,,InnovaColombia,CTO,Financial Services,Converted,,Argentina,RJ,27168.0,44580034.0,1184.0,1-10,HOT,99.0,,,2024-03-03,2024-03-25,2024-03-23,Lead from Referral,www.innovacolombia.com.br,LATAM
LATAM-LEAD-000454,Carlos,Pérez,carlos.pérez@example.com.co,+54 9 38 5357-6684,,Jefe de TI,Finance,Disqualified,LinkedIn,Chile,RJ,95245.0,,3720.0,Large,Hot,,CUMBRE-TECH-2024,Analytics Platform,2024-07-08,,2024-08-22,Lead from Advertisement,,LATAM
LATAM-LEAD-000455,Carmen,López,CARMEN.LÓPEZ@DIGITALPERU.CL,+54 9 44 1447-4645,DigitalPeru,CEO,Finance,Qualified,Trade Show,AR,,78847.0,40651779.0,2032.0,1 to 10,Warm,50.0,t4-2024-webinar,Cloud,2023-10-07,,2023-10-30,Lead from Partner,www.digitalperu.com.br,LATAM
LATAM-LEAD-000456,José,García,josé.garcía@solucionessmart.com.br,,SolucionesSmart,CEO,Education,Converted,Trade Show,Chile,SP,63060.0,37304080.0,2343.0,201-1000,A,31.0,PROMO-NAVIDAD-2024,Analytics Platform,2022-05-18,2022-11-01,2022-06-18,Lead from Cold Call,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000457,Fernando,González,FERNANDO.GONZÁLEZ@TECNOBRASIL.COM.AR,+54 9 59 8432-4319,TecnoBrasil,VP Ventas,Retail,Converted,Email Marketing,Argentina,RJ,40323.0,,2243.0,,B,89.0,CUMBRE-TECH-2024,Cloud Suite,2024-05-22,,2024-07-14,Lead from Web Form,www.tecnobrasil.com.br,LATAM
LATAM-LEAD-000458,Fernando,López,fernando.lópez@tecnobrasil.com,+55 90 99487-8484,TecnoBrasil,Dir,Retail,Converted,LinkedIn,CL,SP,90748.0,16378586.0,3452.0,1-10,C,3.0,T4-2024-WEBINAR,Cloud Suite,2023-08-25,2023-11-28,2023-11-03,,,LATAM
LATAM-LEAD-000459,Carlos,Costa,carlos.costa@solucionessmart.com.br,+54 9 22 9621-8055,SolucionesSmart,Dir,Education,New,Advertisement,BR,BA,10881.0,20726152.0,997.0,51-200,C,9.0,t4-2024-webinar,Analytics Platform,2024-04-03,,2024-06-21,Lead from Partner,,LATAM
LATAM-LEAD-000460,Laura,Silva,LAURA.SILVA@CLOUDCHILE.COM,+54 9 27 7082-1039,CloudChile,VP Marketing,Healthcare,Converted,Web Form,Brazil,,76631.0,24046467.0,3315.0,1000+,,36.0,,Integration Tools,2024-10-12,2025-02-01,2024-12-27,Lead from web form,,LATAM
LATAM-LEAD-000461,Fernando,González,,+55 51 96199-5487,SolucionesSmart,,TECH,Contacted,Advertisement,Brasil,BA,27025.0,49018888.0,4308.0,Large,Hot,66.0,,Security Suite,2024-04-10,,,Lead from Web Form,www.solucionessmart.com.br,LATAM
LATAM-LEAD-000462,Carlos,Rodríguez,CARLOS.RODRÍGUEZ@DATAARGENTINA.COM.CO,+54 9 66 8953-8324,DataArgentina,CEO,Consumer Goods,New,,,,53189.0,22072606.0,869.0,Small,Warm,62.0,PROMO-NAVIDAD-2024,cloud suite,2022-03-08,,2022-05-12,Lead from Partner,www.dataargentina.com.br,LATAM
LATAM-LEAD-000463,José,Pérez,JOSÉ@INVALID,,DataArgentina,Gerente,Retail,Disqualified,Trade Show,Chile,RJ,,12149479.0,1859.0,1-10,A,,t4-2024-webinar,Integration Tools,2024-07-03,,2024-08-04,Lead from Email Marketing,www.dataargentina.com.br,LATAM
